time,t1,t_value,ret,bin,side
2023-03-13 17:20:00,2023-03-14 08:50:00,-44.34711177593742,-0.004671810000651422,-1.0,-1.0
2023-03-13 18:20:00,2023-03-14 08:50:00,-39.52759080637128,-0.003865283236778927,-1.0,-1.0
2023-03-13 19:20:00,2023-03-14 08:50:00,-36.821580522213345,-0.00270418962896668,-1.0,-1.0
2023-03-13 20:20:00,2023-03-14 08:45:00,-35.23854644433267,-0.0031042293960270584,-1.0,-1.0
2023-03-15 01:20:00,2023-03-15 18:20:00,-36.1633794603664,-0.01667644894118525,-1.0,-1.0
2023-03-15 02:20:00,2023-03-15 17:10:00,-38.96325546579679,-0.018690545931319247,-1.0,-1.0
2023-03-15 03:20:00,2023-03-15 16:55:00,-39.52236493562812,-0.01958596060487705,-1.0,-1.0
2023-03-15 04:20:00,2023-03-15 16:35:00,-39.660673179040806,-0.019783286053108973,-1.0,-1.0
2023-03-15 05:20:00,2023-03-15 16:15:00,-39.705491249284364,-0.019441340782122896,-1.0,-1.0
2023-03-15 06:20:00,2023-03-15 15:50:00,-40.29658538976431,-0.01911789367767891,-1.0,-1.0
2023-03-15 07:20:00,2023-03-15 14:05:00,-46.16423969277461,-0.018517311684805304,-1.0,-1.0
2023-03-15 08:20:00,2023-03-15 13:35:00,-51.69738320774289,-0.01829887542043629,-1.0,-1.0
2023-03-15 09:20:00,2023-03-15 13:35:00,-37.028098061538685,-0.017007500839646195,-1.0,-1.0
2023-03-15 10:20:00,2023-03-15 10:40:00,-37.36119465782166,-0.003643686774072896,-1.0,-1.0
2023-03-15 12:20:00,2023-03-16 12:00:00,35.85260176728319,0.0030724725368223016,1.0,1.0
2023-03-15 13:20:00,2023-03-16 10:10:00,41.321909962635345,0.006198934617353213,1.0,1.0
2023-03-15 14:20:00,2023-03-16 10:10:00,38.33160897275487,0.005588920675217324,1.0,1.0
2023-03-15 15:20:00,2023-03-16 10:10:00,35.09976605454159,0.007593302707012528,1.0,1.0
2023-03-15 16:20:00,2023-03-16 10:10:00,34.916065256211375,0.007421185491677473,1.0,1.0
2023-03-15 20:20:00,2023-03-16 09:10:00,35.254278321480875,0.0035737246152101054,1.0,1.0
2023-03-16 12:20:00,2023-03-17 09:40:00,35.58595054154832,0.003326422917451888,1.0,1.0
2023-03-16 13:20:00,2023-03-17 09:35:00,38.09861883483339,0.005961557222615044,1.0,1.0
2023-03-16 14:20:00,2023-03-17 09:35:00,35.14923478522313,0.0066626974001304795,1.0,1.0
2023-03-16 17:20:00,2023-03-17 09:15:00,38.90410102252646,0.004119027645556272,1.0,1.0
2023-03-16 18:20:00,2023-03-17 09:15:00,36.62440555174087,0.004421983575489508,1.0,1.0
